"","Time","TimeMDT","TemperatureF","Dew_PointF","Humidity","Sea_Level_PressureIn","VisibilityMPH","Wind_Direction","Wind_SpeedMPH","Gust_SpeedMPH","PrecipitationIn","Events","Conditions","WindDirDegrees","DateUTC","TimeMST"
"8886",2013-08-03 12:53:00,"12:53 PM",68,39.9,"36",30.04,10,"NNW","6.9","-","N/A",NA,"Mostly Cloudy",330,"2013-08-03 18:53:00",NA
"8887",2013-08-03 13:53:00,"1:53 PM",72,37.9,"29",30.03,10,"Variable","5.8","-","N/A",NA,"Mostly Cloudy",0,"2013-08-03 19:53:00",NA
"8888",2013-08-03 14:53:00,"2:53 PM",73,35.1,"25",30.03,10,"Calm","Calm","-","N/A",NA,"Mostly Cloudy",0,"2013-08-03 20:53:00",NA
"8889",2013-08-03 15:53:00,"3:53 PM",75,30.9,"20",30.01,10,"Calm","Calm","-","N/A",NA,"Partly Cloudy",0,"2013-08-03 21:53:00",NA
"8890",2013-08-03 16:53:00,"4:53 PM",73.9,30,"20",30.01,10,"NW","9.2","18.4","N/A",NA,"Clear",310,"2013-08-03 22:53:00",NA
"8891",2013-08-03 17:53:00,"5:53 PM",75,30.9,"20",30.01,10,"NNW","6.9","-","N/A",NA,"Clear",330,"2013-08-03 23:53:00",NA
"8892",2013-08-03 18:53:00,"6:53 PM",75,33.1,"22",30,10,"NW","12.7","19.6","N/A",NA,"Clear",320,"2013-08-04 00:53:00",NA
"8893",2013-08-03 19:53:00,"7:53 PM",73,36,"26",30,10,"NNW","8.1","-","N/A",NA,"Clear",340,"2013-08-04 01:53:00",NA
"8894",2013-08-03 20:53:00,"8:53 PM",66.9,39.9,"37",30.01,10,"WNW","9.2","-","N/A",NA,"Clear",290,"2013-08-04 02:53:00",NA
"8895",2013-08-03 21:53:00,"9:53 PM",63,41,"45",30.04,10,"WNW","5.8","-","N/A",NA,"Clear",300,"2013-08-04 03:53:00",NA
"8896",2013-08-03 22:53:00,"10:53 PM",62.1,42.1,"48",30.05,10,"ENE","4.6","-","N/A",NA,"Clear",60,"2013-08-04 04:53:00",NA
"8897",2013-08-03 23:53:00,"11:53 PM",57,43,"59",30.06,10,"SE","3.5","-","N/A",NA,"Clear",130,"2013-08-04 05:53:00",NA
"8898",2013-08-04 00:53:00,"12:53 AM",54,42.1,"64",30.06,10,"ENE","3.5","-","N/A",NA,"Clear",70,"2013-08-04 06:53:00",NA
"8899",2013-08-04 01:53:00,"1:53 AM",50,42.1,"74",30.07,10,"ESE","3.5","-","N/A",NA,"Clear",120,"2013-08-04 07:53:00",NA
"8900",2013-08-04 02:53:00,"2:53 AM",48.9,41,"74",30.07,10,"Calm","Calm","-","N/A",NA,"Clear",0,"2013-08-04 08:53:00",NA
"8901",2013-08-04 03:53:00,"3:53 AM",48,41,"77",30.08,10,"South","4.6","-","N/A",NA,"Clear",170,"2013-08-04 09:53:00",NA
"8902",2013-08-04 04:53:00,"4:53 AM",45,39.9,"82",30.09,10,"ESE","4.6","-","N/A",NA,"Clear",120,"2013-08-04 10:53:00",NA
"8903",2013-08-04 05:53:00,"5:53 AM",45,39.9,"82",30.09,10,"Calm","Calm","-","N/A",NA,"Clear",0,"2013-08-04 11:53:00",NA
"8904",2013-08-04 06:53:00,"6:53 AM",44.1,39.9,"85",30.09,10,"SE","4.6","-","N/A",NA,"Clear",130,"2013-08-04 12:53:00",NA
"8905",2013-08-04 07:53:00,"7:53 AM",48.9,42.1,"77",30.09,10,"Calm","Calm","-","N/A",NA,"Clear",0,"2013-08-04 13:53:00",NA
"8906",2013-08-04 08:53:00,"8:53 AM",55,43,"64",30.09,10,"Calm","Calm","-","N/A",NA,"Clear",0,"2013-08-04 14:53:00",NA
"8907",2013-08-04 09:53:00,"9:53 AM",62.1,43,"50",30.06,10,"North","4.6","-","N/A",NA,"Clear",10,"2013-08-04 15:53:00",NA
"8908",2013-08-04 10:53:00,"10:53 AM",68,39.9,"36",30.04,10,"Calm","Calm","-","N/A",NA,"Clear",0,"2013-08-04 16:53:00",NA
"8909",2013-08-04 11:53:00,"11:53 AM",72,36,"27",30.03,10,"North","4.6","-","N/A",NA,"Clear",350,"2013-08-04 17:53:00",NA
"8910",2013-08-04 12:53:00,"12:53 PM",73.9,33.1,"22",30.02,10,"NNE","6.9","-","N/A",NA,"Clear",30,"2013-08-04 18:53:00",NA
"8911",2013-08-04 13:53:00,"1:53 PM",75.9,27,"16",30.02,10,"NW","9.2","-","N/A",NA,"Clear",320,"2013-08-04 19:53:00",NA
"8912",2013-08-04 14:53:00,"2:53 PM",77,30,"18",30.01,10,"North","5.8","-","N/A",NA,"Clear",350,"2013-08-04 20:53:00",NA
"8913",2013-08-04 15:53:00,"3:53 PM",79,30,"17",29.99,10,"WNW","8.1","-","N/A",NA,"Clear",300,"2013-08-04 21:53:00",NA
"8914",2013-08-04 16:53:00,"4:53 PM",80.1,32,"17",29.99,10,"WNW","11.5","-","N/A",NA,"Clear",300,"2013-08-04 22:53:00",NA
"8915",2013-08-04 17:53:00,"5:53 PM",78.1,28.9,"17",29.98,10,"NW","9.2","18.4","N/A",NA,"Clear",320,"2013-08-04 23:53:00",NA
"8916",2013-08-04 18:53:00,"6:53 PM",78.1,30,"17",29.98,10,"NNW","11.5","16.1","N/A",NA,"Clear",330,"2013-08-05 00:53:00",NA
"8917",2013-08-04 19:53:00,"7:53 PM",75.9,32,"20",29.97,10,"NW","11.5","-","N/A",NA,"Clear",320,"2013-08-05 01:53:00",NA
"8918",2013-08-04 20:53:00,"8:53 PM",72,35.1,"26",29.98,10,"North","3.5","-","N/A",NA,"Clear",360,"2013-08-05 02:53:00",NA
"8919",2013-08-04 21:53:00,"9:53 PM",62.1,39,"43",30.01,10,"ESE","5.8","-","N/A",NA,"Clear",110,"2013-08-05 03:53:00",NA
"8920",2013-08-04 22:53:00,"10:53 PM",57.9,37,"46",30.03,10,"East","4.6","-","N/A",NA,"Clear",100,"2013-08-05 04:53:00",NA
"8921",2013-08-04 23:53:00,"11:53 PM",54,37.9,"55",30.04,10,"ESE","4.6","-","N/A",NA,"Clear",120,"2013-08-05 05:53:00",NA
"8922",2013-08-05 00:53:00,"12:53 AM",54,37,"53",30.04,10,"SSE","8.1","-","N/A","","Clear",150,"2013-08-05 06:53:00",NA
"8923",2013-08-05 01:53:00,"1:53 AM",51.1,37,"59",30.04,10,"ESE","4.6","-","N/A","","Clear",110,"2013-08-05 07:53:00",NA
"8924",2013-08-05 02:53:00,"2:53 AM",51.1,37.9,"61",30.03,10,"Calm","Calm","-","N/A","","Clear",0,"2013-08-05 08:53:00",NA
"8925",2013-08-05 03:53:00,"3:53 AM",48.9,37,"64",30.02,10,"South","4.6","-","N/A","","Clear",170,"2013-08-05 09:53:00",NA
"8926",2013-08-05 04:53:00,"4:53 AM",46.9,37,"68",30.02,10,"SE","3.5","-","N/A","","Clear",130,"2013-08-05 10:53:00",NA
"8927",2013-08-05 05:53:00,"5:53 AM",45,37,"74",30.03,10,"Calm","Calm","-","N/A","","Clear",0,"2013-08-05 11:53:00",NA
"8928",2013-08-05 06:53:00,"6:53 AM",45,37,"74",30.01,10,"SE","3.5","-","N/A","","Clear",140,"2013-08-05 12:53:00",NA
"8929",2013-08-05 07:53:00,"7:53 AM",50,37.9,"63",30.02,10,"Calm","Calm","-","N/A","","Clear",0,"2013-08-05 13:53:00",NA
"8930",2013-08-05 08:53:00,"8:53 AM",55.9,39.9,"55",30.01,10,"Calm","Calm","-","N/A","","Clear",0,"2013-08-05 14:53:00",NA
"8931",2013-08-05 09:53:00,"9:53 AM",62.1,42.1,"48",30.01,10,"Calm","Calm","-","N/A","","Clear",0,"2013-08-05 15:53:00",NA
"8932",2013-08-05 10:40:00,"10:40 AM",66.2,42.8,"43",30.15,2.5,"ENE","3.5","-","N/A","","Haze",70,"2013-08-05 16:40:00",NA
"8933",2013-08-05 10:49:00,"10:49 AM",68,42.8,"40",30.14,10,"Calm","Calm","-","N/A","","Clear",0,"2013-08-05 16:49:00",NA
"8934",2013-08-05 10:53:00,"10:53 AM",68,42.1,"39",30,10,"Calm","Calm","-","N/A","","Clear",0,"2013-08-05 16:53:00",NA
"8935",2013-08-05 11:53:00,"11:53 AM",73.9,37.9,"27",29.98,10,"Calm","Calm","-","N/A","","Clear",0,"2013-08-05 17:53:00",NA
"8936",2013-08-05 12:53:00,"12:53 PM",75.9,36,"23",29.96,10,"West","4.6","-","N/A","","Scattered Clouds",260,"2013-08-05 18:53:00",NA
"8937",2013-08-05 13:08:00,"1:08 PM",78.8,37.4,"23",30.1,1.8,"NW","8.1","17.3","N/A","","Haze",310,"2013-08-05 19:08:00",NA
"8938",2013-08-05 13:23:00,"1:23 PM",78.8,35.6,"21",30.1,2.5,"NW","5.8","-","N/A","","Haze",320,"2013-08-05 19:23:00",NA
"8939",2013-08-05 13:35:00,"1:35 PM",78.8,35.6,"21",30.09,1,"Variable","5.8","-","N/A","","Haze",0,"2013-08-05 19:35:00",NA
"8940",2013-08-05 13:43:00,"1:43 PM",78.8,35.6,"21",30.09,5,"NNW","5.8","-","N/A","","Haze",340,"2013-08-05 19:43:00",NA
"8941",2013-08-05 13:53:00,"1:53 PM",79,37,"22",29.93,10,"WNW","11.5","18.4","N/A","","Partly Cloudy",290,"2013-08-05 19:53:00",NA
"8942",2013-08-05 14:13:00,"2:13 PM",78.8,35.6,"21",30.09,2,"NNW","8.1","16.1","N/A","","Haze",340,"2013-08-05 20:13:00",NA
"8943",2013-08-05 14:23:00,"2:23 PM",78.8,37.4,"23",30.08,4,"NW","11.5","23.0","N/A","","Haze",310,"2013-08-05 20:23:00",NA
"8944",2013-08-05 14:25:00,"2:25 PM",78.8,35.6,"21",30.08,1.8,"NNW","10.4","23.0","N/A","","Haze",330,"2013-08-05 20:25:00",NA
"8945",2013-08-05 14:53:00,"2:53 PM",78.1,37,"23",29.92,1.5,"NNW","9.2","-","N/A","","Haze",340,"2013-08-05 20:53:00",NA
"8946",2013-08-05 15:01:00,"3:01 PM",75.2,37.4,"25",30.08,10,"NW","15.0","20.7","N/A","","Scattered Clouds",310,"2013-08-05 21:01:00",NA
"8947",2013-08-05 15:23:00,"3:23 PM",73.4,42.8,"33",30.08,10,"NW","5.8","-","0.00","Rain-Thunderstorm","Light Rain",320,"2013-08-05 21:23:00",NA
"8948",2013-08-05 15:36:00,"3:36 PM",73.4,42.8,"33",30.08,10,"South","4.6","-","0.00","Rain-Thunderstorm","Light Rain",180,"2013-08-05 21:36:00",NA
"8949",2013-08-05 15:53:00,"3:53 PM",75.9,37.9,"25",29.92,10,"WNW","9.2","-","0.00","","Scattered Clouds",290,"2013-08-05 21:53:00",NA
"8950",2013-08-05 16:53:00,"4:53 PM",78.1,37,"23",29.91,10,"NNW","13.8","19.6","N/A","","Clear",330,"2013-08-05 22:53:00",NA
"8951",2013-08-05 17:53:00,"5:53 PM",78.1,36,"22",29.89,10,"West","13.8","19.6","N/A","","Partly Cloudy",280,"2013-08-05 23:53:00",NA
"8952",2013-08-05 18:41:00,"6:41 PM",77,35.6,"22",30.03,10,"North","12.7","-","N/A","","Scattered Clouds",360,"2013-08-06 00:41:00",NA
"8953",2013-08-05 18:53:00,"6:53 PM",77,36,"23",29.9,10,"North","9.2","-","N/A","","Mostly Cloudy",350,"2013-08-06 00:53:00",NA
"8954",2013-08-05 19:53:00,"7:53 PM",77,37.9,"24",29.89,10,"North","9.2","-","N/A","","Partly Cloudy",360,"2013-08-06 01:53:00",NA
"8955",2013-08-05 20:53:00,"8:53 PM",73,36,"26",29.91,10,"North","9.2","-","N/A","","Clear",10,"2013-08-06 02:53:00",NA
"8956",2013-08-05 21:53:00,"9:53 PM",70,37,"30",29.93,10,"NNW","8.1","-","N/A","","Mostly Cloudy",340,"2013-08-06 03:53:00",NA
"8957",2013-08-05 22:53:00,"10:53 PM",66,37,"34",29.94,10,"WNW","3.5","-","N/A","","Partly Cloudy",300,"2013-08-06 04:53:00",NA
"8958",2013-08-05 23:53:00,"11:53 PM",64.9,37.9,"37",29.93,10,"WNW","4.6","-","N/A","","Clear",290,"2013-08-06 05:53:00",NA
"8959",2013-08-06 00:53:00,"12:53 AM",57.9,39.9,"51",29.95,10,"ESE","4.6","-","N/A",NA,"Clear",110,"2013-08-06 06:53:00",NA
"8960",2013-08-06 01:53:00,"1:53 AM",54,39,"57",29.96,10,"South","3.5","-","N/A",NA,"Clear",170,"2013-08-06 07:53:00",NA
"8961",2013-08-06 02:53:00,"2:53 AM",50,39,"66",29.97,10,"SE","4.6","-","N/A",NA,"Clear",140,"2013-08-06 08:53:00",NA
"8962",2013-08-06 03:53:00,"3:53 AM",48,37.9,"68",29.99,10,"SSE","3.5","-","N/A",NA,"Clear",150,"2013-08-06 09:53:00",NA
"8963",2013-08-06 04:53:00,"4:53 AM",46,37.9,"73",29.99,10,"SE","4.6","-","N/A",NA,"Clear",140,"2013-08-06 10:53:00",NA
"8964",2013-08-06 05:53:00,"5:53 AM",46.9,39,"74",30,10,"SSE","4.6","-","N/A",NA,"Clear",160,"2013-08-06 11:53:00",NA
"8965",2013-08-06 06:53:00,"6:53 AM",44.1,37.9,"79",30.02,10,"SE","3.5","-","N/A",NA,"Clear",130,"2013-08-06 12:53:00",NA
"8966",2013-08-06 07:53:00,"7:53 AM",48,39.9,"74",30.03,10,"Calm","Calm","-","N/A",NA,"Clear",0,"2013-08-06 13:53:00",NA
"8967",2013-08-06 08:53:00,"8:53 AM",55,41,"59",30.03,10,"Calm","Calm","-","N/A",NA,"Clear",0,"2013-08-06 14:53:00",NA
"8968",2013-08-06 09:53:00,"9:53 AM",64,42.1,"45",30.01,10,"NNE","4.6","-","N/A",NA,"Clear",20,"2013-08-06 15:53:00",NA
"8969",2013-08-06 10:53:00,"10:53 AM",69.1,41,"36",30,10,"North","8.1","-","N/A",NA,"Clear",360,"2013-08-06 16:53:00",NA
"8970",2013-08-06 11:53:00,"11:53 AM",71.1,37.9,"30",30,10,"WNW","5.8","-","N/A",NA,"Partly Cloudy",290,"2013-08-06 17:53:00",NA
"8971",2013-08-06 12:53:00,"12:53 PM",72,37,"28",30.01,10,"WNW","8.1","-","N/A",NA,"Partly Cloudy",300,"2013-08-06 18:53:00",NA
"8972",2013-08-06 13:53:00,"1:53 PM",73.9,36,"25",30,10,"NW","5.8","18.4","N/A",NA,"Partly Cloudy",320,"2013-08-06 19:53:00",NA
"8973",2013-08-06 14:53:00,"2:53 PM",77,37,"24",30,10,"NW","15.0","19.6","N/A",NA,"Mostly Cloudy",320,"2013-08-06 20:53:00",NA
"8974",2013-08-06 15:53:00,"3:53 PM",75.9,37,"24",30,10,"Variable","4.6","16.1","N/A",NA,"Partly Cloudy",0,"2013-08-06 21:53:00",NA
"8975",2013-08-06 16:53:00,"4:53 PM",78.1,35.1,"21",29.99,10,"NW","6.9","18.4","N/A",NA,"Clear",320,"2013-08-06 22:53:00",NA
"8976",2013-08-06 17:53:00,"5:53 PM",77,36,"23",29.98,10,"West","6.9","-","N/A",NA,"Partly Cloudy",280,"2013-08-06 23:53:00",NA
"8977",2013-08-06 18:53:00,"6:53 PM",77,36,"23",29.98,10,"North","5.8","-","N/A",NA,"Clear",350,"2013-08-07 00:53:00",NA
"8978",2013-08-06 19:53:00,"7:53 PM",75.9,37,"24",29.98,10,"NW","11.5","-","N/A",NA,"Mostly Cloudy",320,"2013-08-07 01:53:00",NA
"8979",2013-08-06 20:53:00,"8:53 PM",71.1,37.9,"30",29.97,10,"North","3.5","-","N/A",NA,"Clear",350,"2013-08-07 02:53:00",NA
"8980",2013-08-06 21:53:00,"9:53 PM",66.9,37.9,"34",29.97,10,"Calm","Calm","-","N/A",NA,"Clear",0,"2013-08-07 03:53:00",NA
"8981",2013-08-06 22:53:00,"10:53 PM",57.9,39,"49",29.99,10,"SE","4.6","-","N/A",NA,"Clear",140,"2013-08-07 04:53:00",NA
"8982",2013-08-06 23:53:00,"11:53 PM",57,37.9,"49",30,10,"South","4.6","-","N/A",NA,"Clear",170,"2013-08-07 05:53:00",NA
"8983",2013-08-07 00:53:00,"12:53 AM",53.1,37.9,"57",30.01,10,"East","3.5","-","N/A",NA,"Clear",100,"2013-08-07 06:53:00",NA
"8984",2013-08-07 01:53:00,"1:53 AM",52,37.9,"59",30.01,10,"South","5.8","-","N/A",NA,"Clear",180,"2013-08-07 07:53:00",NA
"8985",2013-08-07 02:53:00,"2:53 AM",48.9,37,"64",30.01,10,"SE","5.8","-","N/A",NA,"Clear",140,"2013-08-07 08:53:00",NA
"8986",2013-08-07 03:53:00,"3:53 AM",48,37,"66",30.01,10,"Calm","Calm","-","N/A",NA,"Clear",0,"2013-08-07 09:53:00",NA
"8987",2013-08-07 04:53:00,"4:53 AM",45,37,"74",30.01,10,"Calm","Calm","-","N/A",NA,"Clear",0,"2013-08-07 10:53:00",NA
"8988",2013-08-07 05:53:00,"5:53 AM",44.1,36,"73",30.02,10,"Calm","Calm","-","N/A",NA,"Clear",0,"2013-08-07 11:53:00",NA
"8989",2013-08-07 06:53:00,"6:53 AM",44.1,36,"73",30.02,10,"Calm","Calm","-","N/A",NA,"Clear",0,"2013-08-07 12:53:00",NA
"8990",2013-08-07 07:53:00,"7:53 AM",48,37,"66",30.02,10,"Calm","Calm","-","N/A",NA,"Clear",0,"2013-08-07 13:53:00",NA
"8991",2013-08-07 08:53:00,"8:53 AM",55,37.9,"53",30.02,10,"Calm","Calm","-","N/A",NA,"Clear",0,"2013-08-07 14:53:00",NA
"8992",2013-08-07 09:53:00,"9:53 AM",63,39.9,"43",30.01,10,"Calm","Calm","-","N/A",NA,"Clear",0,"2013-08-07 15:53:00",NA
"8993",2013-08-07 10:53:00,"10:53 AM",71.1,35.1,"27",30,10,"North","4.6","-","N/A",NA,"Clear",350,"2013-08-07 16:53:00",NA
"8994",2013-08-07 11:53:00,"11:53 AM",73.9,30.9,"21",29.98,10,"WNW","8.1","17.3","N/A",NA,"Clear",290,"2013-08-07 17:53:00",NA
"8995",2013-08-07 12:53:00,"12:53 PM",77,30,"18",29.97,10,"NNW","11.5","17.3","N/A",NA,"Clear",340,"2013-08-07 18:53:00",NA
"8996",2013-08-07 13:53:00,"1:53 PM",78.1,30,"17",29.96,10,"NW","9.2","18.4","N/A",NA,"Clear",310,"2013-08-07 19:53:00",NA
"8997",2013-08-07 14:53:00,"2:53 PM",78.1,30.9,"18",29.95,10,"Calm","Calm","-","N/A",NA,"Clear",0,"2013-08-07 20:53:00",NA
"8998",2013-08-07 15:53:00,"3:53 PM",80.1,33.1,"18",29.94,10,"Variable","6.9","16.1","N/A",NA,"Clear",0,"2013-08-07 21:53:00",NA
"8999",2013-08-07 16:53:00,"4:53 PM",81,33.1,"18",29.92,10,"NW","9.2","-","N/A",NA,"Clear",310,"2013-08-07 22:53:00",NA
"9000",2013-08-07 17:53:00,"5:53 PM",82,32,"16",29.91,10,"North","6.9","-","N/A",NA,"Clear",10,"2013-08-07 23:53:00",NA
"9001",2013-08-07 18:53:00,"6:53 PM",82,32,"16",29.91,10,"NNW","9.2","-","N/A",NA,"Clear",340,"2013-08-08 00:53:00",NA
"9002",2013-08-07 19:53:00,"7:53 PM",79,32,"18",29.91,10,"NNW","6.9","-","N/A",NA,"Clear",330,"2013-08-08 01:53:00",NA
"9003",2013-08-07 20:53:00,"8:53 PM",73,35.1,"25",29.91,10,"Calm","Calm","-","N/A",NA,"Clear",0,"2013-08-08 02:53:00",NA
"9004",2013-08-07 21:53:00,"9:53 PM",64.9,36,"34",29.94,10,"SE","5.8","-","N/A",NA,"Clear",140,"2013-08-08 03:53:00",NA
"9005",2013-08-07 22:53:00,"10:53 PM",61,35.1,"38",29.94,10,"Calm","Calm","-","N/A",NA,"Clear",0,"2013-08-08 04:53:00",NA
"9006",2013-08-07 23:53:00,"11:53 PM",57,35.1,"44",29.95,10,"SE","5.8","-","N/A",NA,"Clear",130,"2013-08-08 05:53:00",NA
"9007",2013-08-08 00:53:00,"12:53 AM",52,36,"54",29.96,10,"SE","5.8","-","N/A","","Clear",140,"2013-08-08 06:53:00",NA
"9008",2013-08-08 01:53:00,"1:53 AM",51.1,35.1,"54",29.96,10,"ESE","6.9","-","N/A","","Clear",120,"2013-08-08 07:53:00",NA
"9009",2013-08-08 02:53:00,"2:53 AM",53.1,35.1,"50",29.96,10,"Calm","Calm","-","N/A","","Clear",0,"2013-08-08 08:53:00",NA
"9010",2013-08-08 03:53:00,"3:53 AM",48.9,35.1,"59",29.96,10,"SE","4.6","-","N/A","","Clear",140,"2013-08-08 09:53:00",NA
"9011",2013-08-08 04:53:00,"4:53 AM",46.9,35.1,"63",29.98,10,"Calm","Calm","-","N/A","","Clear",0,"2013-08-08 10:53:00",NA
"9012",2013-08-08 05:53:00,"5:53 AM",45,35.1,"68",29.98,10,"SSE","4.6","-","N/A","","Clear",160,"2013-08-08 11:53:00",NA
"9013",2013-08-08 06:53:00,"6:53 AM",46.9,37,"68",30,10,"Calm","Calm","-","N/A","","Clear",0,"2013-08-08 12:53:00",NA
"9014",2013-08-08 07:53:00,"7:53 AM",48.9,37.9,"66",30.01,10,"Calm","Calm","-","N/A","","Clear",0,"2013-08-08 13:53:00",NA
"9015",2013-08-08 08:53:00,"8:53 AM",57.9,39.9,"51",30,10,"Calm","Calm","-","N/A","","Clear",0,"2013-08-08 14:53:00",NA
"9016",2013-08-08 09:53:00,"9:53 AM",64.9,39.9,"40",30,10,"NNW","3.5","-","N/A","","Clear",340,"2013-08-08 15:53:00",NA
"9017",2013-08-08 10:53:00,"10:53 AM",70,41,"35",29.99,10,"NNE","4.6","-","N/A","","Clear",20,"2013-08-08 16:53:00",NA
"9018",2013-08-08 11:53:00,"11:53 AM",73,42.1,"33",29.98,10,"WNW","4.6","-","N/A","","Clear",290,"2013-08-08 17:53:00",NA
"9019",2013-08-08 12:53:00,"12:53 PM",75.9,37,"24",29.97,10,"Calm","Calm","-","N/A","","Clear",0,"2013-08-08 18:53:00",NA
"9020",2013-08-08 13:53:00,"1:53 PM",82.9,28,"14",29.94,10,"North","8.1","-","N/A","","Clear",360,"2013-08-08 19:53:00",NA
"9021",2013-08-08 14:53:00,"2:53 PM",82,33.1,"17",29.91,10,"NW","4.6","-","N/A","","Clear",310,"2013-08-08 20:53:00",NA
"9022",2013-08-08 15:53:00,"3:53 PM",82.9,32,"16",29.91,10,"NW","12.7","17.3","N/A","","Clear",320,"2013-08-08 21:53:00",NA
"9023",2013-08-08 16:24:00,"4:24 PM",82.4,39.2,"21",30.07,10,"NNW","12.7","18.4","N/A","","Scattered Clouds",340,"2013-08-08 22:24:00",NA
"9024",2013-08-08 16:33:00,"4:33 PM",82.4,39.2,"21",30.07,10,"North","11.5","-","N/A","Thunderstorm","Partly Cloudy",360,"2013-08-08 22:33:00",NA
"9025",2013-08-08 16:53:00,"4:53 PM",82,39,"22",29.92,10,"North","8.1","20.7","N/A","Thunderstorm","Clear",360,"2013-08-08 22:53:00",NA
"9026",2013-08-08 17:07:00,"5:07 PM",82.4,39.2,"21",30.08,10,"NNW","15.0","19.6","N/A","","Clear",340,"2013-08-08 23:07:00",NA
"9027",2013-08-08 17:53:00,"5:53 PM",82,39.9,"22",29.94,10,"NNE","9.2","17.3","N/A","","Clear",20,"2013-08-08 23:53:00",NA
"9028",2013-08-08 18:53:00,"6:53 PM",79,41,"26",29.94,10,"North","11.5","-","N/A","","Partly Cloudy",10,"2013-08-09 00:53:00",NA
"9029",2013-08-08 19:53:00,"7:53 PM",75.9,43,"31",29.94,10,"ENE","9.2","-","N/A","","Scattered Clouds",70,"2013-08-09 01:53:00",NA
"9030",2013-08-08 20:26:00,"8:26 PM",75.2,42.8,"31",30.1,10,"Calm","Calm","-","N/A","Thunderstorm","Clear",0,"2013-08-09 02:26:00",NA
"9031",2013-08-08 20:53:00,"8:53 PM",73,43,"34",29.96,10,"NNW","9.2","-","N/A","Thunderstorm","Thunderstorm",330,"2013-08-09 02:53:00",NA
"9032",2013-08-08 21:05:00,"9:05 PM",71.6,44.6,"38",30.13,10,"NNW","8.1","-","N/A","","Scattered Clouds",340,"2013-08-09 03:05:00",NA
"9033",2013-08-08 21:53:00,"9:53 PM",66,46.9,"50",29.99,10,"SSW","10.4","-","N/A","","Mostly Cloudy",210,"2013-08-09 03:53:00",NA
"9034",2013-08-08 22:53:00,"10:53 PM",63,50,"63",30,10,"SSW","6.9","-","N/A","","Clear",210,"2013-08-09 04:53:00",NA
"9035",2013-08-08 23:53:00,"11:53 PM",61,51.1,"70",30.02,10,"Calm","Calm","-","N/A","","Clear",0,"2013-08-09 05:53:00",NA
"9036",2013-08-09 00:53:00,"12:53 AM",60.1,51.1,"72",30.01,10,"South","5.8","-","N/A","","Clear",180,"2013-08-09 06:53:00",NA
"9037",2013-08-09 01:53:00,"1:53 AM",57,51.1,"81",30.01,10,"SSE","3.5","-","N/A","","Clear",150,"2013-08-09 07:53:00",NA
"9038",2013-08-09 02:53:00,"2:53 AM",53.1,48.9,"86",30.02,10,"ESE","5.8","-","N/A","","Clear",110,"2013-08-09 08:53:00",NA
"9039",2013-08-09 03:53:00,"3:53 AM",53.1,48.9,"86",30.02,10,"Calm","Calm","-","N/A","","Clear",0,"2013-08-09 09:53:00",NA
"9040",2013-08-09 04:53:00,"4:53 AM",52,48,"86",30.02,10,"SE","4.6","-","N/A","","Clear",140,"2013-08-09 10:53:00",NA
"9041",2013-08-09 05:53:00,"5:53 AM",50,46.9,"89",30.04,10,"ESE","4.6","-","N/A","","Clear",110,"2013-08-09 11:53:00",NA
"9042",2013-08-09 06:53:00,"6:53 AM",53.1,48,"83",30.04,10,"SSE","3.5","-","N/A","","Clear",150,"2013-08-09 12:53:00",NA
"9043",2013-08-09 07:53:00,"7:53 AM",57,48.9,"74",30.04,10,"Calm","Calm","-","N/A","","Clear",0,"2013-08-09 13:53:00",NA
"9044",2013-08-09 08:53:00,"8:53 AM",59,48.9,"69",30.05,10,"NW","3.5","-","N/A","","Clear",320,"2013-08-09 14:53:00",NA
"9045",2013-08-09 09:53:00,"9:53 AM",64.9,48.9,"56",30.04,10,"Calm","Calm","-","N/A","","Partly Cloudy",0,"2013-08-09 15:53:00",NA
"9046",2013-08-09 10:53:00,"10:53 AM",68,46.9,"47",30.03,10,"Calm","Calm","-","N/A","","Clear",0,"2013-08-09 16:53:00",NA
"9047",2013-08-09 11:53:00,"11:53 AM",71.1,45,"39",30.03,10,"SSE","9.2","16.1","N/A","","Clear",160,"2013-08-09 17:53:00",NA
"9048",2013-08-09 12:53:00,"12:53 PM",72,45,"38",30.01,10,"Variable","5.8","-","N/A","","Clear",0,"2013-08-09 18:53:00",NA
"9049",2013-08-09 13:53:00,"1:53 PM",73.9,45,"35",30,10,"SSE","11.5","-","N/A","","Partly Cloudy",150,"2013-08-09 19:53:00",NA
"9050",2013-08-09 14:53:00,"2:53 PM",75,46,"36",29.99,10,"South","5.8","16.1","N/A","","Clear",170,"2013-08-09 20:53:00",NA
"9051",2013-08-09 15:53:00,"3:53 PM",75.9,44.1,"32",29.97,10,"South","8.1","-","N/A","","Partly Cloudy",180,"2013-08-09 21:53:00",NA
"9052",2013-08-09 16:53:00,"4:53 PM",75.9,44.1,"32",29.96,10,"ESE","9.2","-","N/A","","Clear",120,"2013-08-09 22:53:00",NA
"9053",2013-08-09 17:00:00,"5:00 PM",75.2,44.6,"34",30.11,10,"ESE","9.2","-","N/A","Thunderstorm","Clear",120,"2013-08-09 23:00:00",NA
"9054",2013-08-09 17:38:00,"5:38 PM",73.4,44.6,"36",30.12,10,"ESE","12.7","18.4","N/A","","Clear",110,"2013-08-09 23:38:00",NA
